[1] "<-----------0‚©‚ç‚P‚Ü‚Å"
      [,1] [,2] [,3]      [,4]   [,5]       [,6]
 [1,]    1    2    4 0.5000000   1350  337.50000
 [2,]    2   10   54 0.1851852  -1860  -34.44444
 [3,]    3   21   95 0.2210526    970   10.21053
 [4,]    4   18   92 0.1956522  -8680  -94.34783
 [5,]    5   24   85 0.2823529   1510   17.76471
 [6,]    6   23  100 0.2300000  -3630  -36.30000
 [7,]    7   16   88 0.1818182  -4570  -51.93182
 [8,]    8   19   87 0.2183908 -11930 -137.12644
 [9,]    9    9   64 0.1406250 -16330 -255.15625
[10,]   10   12   60 0.2000000   2910   48.50000
[11,]   11    7   38 0.1842105   -480  -12.63158
[12,]   12    7   38 0.1842105  -9580 -252.10526
[13,]   13    2   12 0.1666667  -3960 -330.00000
[14,]   14    2    4 0.5000000   1910  477.50000
[15,]   15    0    1 0.0000000   -500 -500.00000
[16,]   16    0    0 0.0000000      0    0.00000
[17,]    0    0    0 0.0000000      0    0.00000
[18,]    0    0    0 0.0000000      0    0.00000
[19,]    0    0    0 0.0000000      0    0.00000
[20,]    0    0    0 0.0000000      0    0.00000
[1] "<-----------1ˆÈã"
      [,1] [,2] [,3]      [,4]   [,5]       [,6]
 [1,]    1   13   67 0.1940299   2840   42.38806
 [2,]    2   17   90 0.1888889  -8260  -91.77778
 [3,]    3   13   78 0.1666667 -16800 -215.38462
 [4,]    4   25  100 0.2500000  -4980  -49.80000
 [5,]    5   16  111 0.1441441 -26730 -240.81081
 [6,]    6   17  113 0.1504425 -24320 -215.22124
 [7,]    7   26  112 0.2321429 -13830 -123.48214
 [8,]    8   18   95 0.1894737  -4440  -46.73684
 [9,]    9   21   95 0.2210526  -3740  -39.36842
[10,]   10   17   88 0.1931818 -13670 -155.34091
[11,]   11   15   73 0.2054795  -7110  -97.39726
[12,]   12    8   35 0.2285714    470   13.42857
[13,]   13    6   18 0.3333333   2640  146.66667
[14,]   14    3    6 0.5000000   3690  615.00000
[15,]   15    0    0 0.0000000      0    0.00000
[16,]   16    0    0 0.0000000      0    0.00000
[17,]    0    0    0 0.0000000      0    0.00000
[18,]    0    0    0 0.0000000      0    0.00000
[19,]    0    0    0 0.0000000      0    0.00000
[20,]    0    0    0 0.0000000      0    0.00000
[1] "<-----------0‚ÌŽž"
      [,1] [,2] [,3]      [,4]   [,5]       [,6]
 [1,]    1   55  277 0.1985560 -36410 -131.44404
 [2,]    2   43  203 0.2118227 -21600 -106.40394
 [3,]    3   36  176 0.2045455 -16890  -95.96591
 [4,]    4   27  157 0.1719745 -19060 -121.40127
 [5,]    5   30  152 0.1973684  -7000  -46.05263
 [6,]    6   30  135 0.2222222  -4270  -31.62963
 [7,]    7   28  148 0.1891892 -13820  -93.37838
 [8,]    8   33  165 0.2000000 -15350  -93.03030
 [9,]    9   40  190 0.2105263 -12650  -66.57895
[10,]   10   41  201 0.2039801 -21960 -109.25373
[11,]   11   48  238 0.2016807 -25130 -105.58824
[12,]   12   55  276 0.1992754 -23610  -85.54348
[13,]   13   62  319 0.1943574 -31400  -98.43260
[14,]   14   65  339 0.1917404 -38320 -113.03835
[15,]   15   70  348 0.2011494 -32220  -92.58621
[16,]   16   70  349 0.2005731 -32720  -93.75358
[17,]    0    0    0 0.0000000      0    0.00000
[18,]    0    0    0 0.0000000      0    0.00000
[19,]    0    0    0 0.0000000      0    0.00000
[20,]    0    0    0 0.0000000      0    0.00000
