[1] "<-----------1"
      [,1] [,2] [,3]       [,4]    [,5]        [,6]
 [1,]    1  508 2706 0.18773097 -122300  -45.195861
 [2,]    2    0    0 0.00000000       0    0.000000
 [3,]    3    0    0 0.00000000       0    0.000000
 [4,]    4    0    1 0.00000000    -300 -300.000000
 [5,]    5    0    0 0.00000000       0    0.000000
 [6,]    6    0    0 0.00000000       0    0.000000
 [7,]    7    0    0 0.00000000       0    0.000000
 [8,]    8    0    0 0.00000000       0    0.000000
 [9,]    9    0    0 0.00000000       0    0.000000
[10,]   10    0    1 0.00000000    -300 -300.000000
[11,]   11    0    0 0.00000000       0    0.000000
[12,]   12    0    0 0.00000000       0    0.000000
[13,]   13    0    0 0.00000000       0    0.000000
[14,]   14    0    0 0.00000000       0    0.000000
[15,]   15    0    2 0.00000000    -600 -300.000000
[16,]   16    1    1 1.00000000     870  870.000000
[17,]   17    0    3 0.00000000    -900 -300.000000
[18,]   18    0    4 0.00000000   -1200 -300.000000
[19,]   19    3   17 0.17647059   -2520 -148.235294
[20,]   20    1    5 0.20000000    -880 -176.000000
[21,]   21    6   56 0.10714286  -11800 -210.714286
[22,]   22   16   60 0.26666667   -3820  -63.666667
[23,]   23   11   66 0.16666667  -11860 -179.696970
[24,]   24   19   51 0.37254902    6950  136.274510
[25,]   25   10   55 0.18181818   -5250  -95.454545
[26,]   26    7   51 0.13725490   -9090 -178.235294
[27,]   27   11   46 0.23913043     410    8.913043
[28,]   28    4   23 0.17391304   -3210 -139.565217
[29,]   29    6   24 0.25000000   -1710  -71.250000
[30,]   30    2   23 0.08695652   -5680 -246.956522
[31,]   31    8   48 0.16666667   -4730  -98.541667
[32,]   32    3   20 0.15000000   -2800 -140.000000
[33,]   33    4   15 0.26666667   -1900 -126.666667
[34,]   34    1   14 0.07142857   -3420 -244.285714
[35,]   35    4   12 0.33333333    2790  232.500000
[36,]   36    0    1 0.00000000    -300 -300.000000
[37,]   37    0    2 0.00000000    -600 -300.000000
[38,]   38    0    2 0.00000000    -600 -300.000000
[39,]   39    0    2 0.00000000    -600 -300.000000
[40,]   40    0    1 0.00000000    -300 -300.000000
[1] "<-----------2"
      [,1] [,2] [,3]       [,4]   [,5]        [,6]
 [1,]    1  354 1966 0.18006104 -92320  -46.958291
 [2,]    2    0    0 0.00000000      0    0.000000
 [3,]    3    0    0 0.00000000      0    0.000000
 [4,]    4    0    1 0.00000000   -300 -300.000000
 [5,]    5    0    1 0.00000000   -300 -300.000000
 [6,]    6    1    4 0.25000000   2000  500.000000
 [7,]    7    2    8 0.25000000   4820  602.500000
 [8,]    8    1   12 0.08333333  -3180 -265.000000
 [9,]    9    2   18 0.11111111  -3100 -172.222222
[10,]   10    2   19 0.10526316  -4310 -226.842105
[11,]   11    6   38 0.15789474  -3480  -91.578947
[12,]   12    5   37 0.13513514  -6120 -165.405405
[13,]   13   18   53 0.33962264   5390  101.698113
[14,]   14   10   71 0.14084507 -12230 -172.253521
[15,]   15   11   74 0.14864865 -13080 -176.756757
[16,]   16   16   54 0.29629630   1900   35.185185
[17,]   17    8   46 0.17391304  -4950 -107.608696
