[1] "<-----------1ˆÈã"
      [,1] [,2] [,3]      [,4]  [,5]       [,6]
 [1,]    1   21   56 0.3750000  2950   52.67857
 [2,]    2   24   58 0.4137931 12210  210.51724
 [3,]    3   25   79 0.3164557 -3500  -44.30380
 [4,]    4   30   90 0.3333333 -3940  -43.77778
 [5,]    5   33   83 0.3975904 15620  188.19277
 [6,]    6   20   66 0.3030303 -4320  -65.45455
 [7,]    7   20   60 0.3333333  -420   -7.00000
 [8,]    8   19   63 0.3015873 -1320  -20.95238
 [9,]    9   26   65 0.4000000 12600  193.84615
[10,]   10   29   66 0.4393939 15080  228.48485
[11,]   11   17   44 0.3863636  9820  223.18182
[12,]   12    7   15 0.4666667  7520  501.33333
[13,]   13    1    1 1.0000000  1100 1100.00000
[14,]   14    1    1 1.0000000  1100 1100.00000
[15,]   15    0    0 0.0000000     0    0.00000
[16,]   16    0    0 0.0000000     0    0.00000
[17,]    0    0    0 0.0000000     0    0.00000
[18,]    0    0    0 0.0000000     0    0.00000
[19,]    0    0    0 0.0000000     0    0.00000
[20,]    0    0    0 0.0000000     0    0.00000
[1] "<-----------0‚©‚ç‚P‚Ü‚Å"
      [,1] [,2] [,3]      [,4]   [,5]       [,6]
 [1,]    1    0    2 0.0000000  -1600 -800.00000
 [2,]    2   17   55 0.3090909  -6780 -123.27273
 [3,]    3   22   72 0.3055556  -3280  -45.55556
 [4,]    4   29   78 0.3717949  11850  151.92308
 [5,]    5   33   81 0.4074074  11930  147.28395
 [6,]    6   35   91 0.3846154  10140  111.42857
 [7,]    7   31   90 0.3444444   1180   13.11111
 [8,]    8   24   66 0.3636364   1120   16.96970
 [9,]    9   17   61 0.2786885 -11140 -182.62295
[10,]   10   10   44 0.2272727  -8100 -184.09091
[11,]   11   13   29 0.4482759   5200  179.31034
[12,]   12    7   23 0.3043478  -3730 -162.17391
[13,]   13    2    2 1.0000000   4820 2410.00000
[14,]   14    0    0 0.0000000      0    0.00000
[15,]   15    0    0 0.0000000      0    0.00000
[16,]   16    0    0 0.0000000      0    0.00000
[17,]    0    0    0 0.0000000      0    0.00000
[18,]    0    0    0 0.0000000      0    0.00000
[19,]    0    0    0 0.0000000      0    0.00000
[20,]    0    0    0 0.0000000      0    0.00000
[1] "<-----------0‚ÌŽž"
      [,1] [,2] [,3]      [,4]   [,5]       [,6]
 [1,]    1   68  199 0.3417085   9440   47.43719
 [2,]    2   48  144 0.3333333   5360   37.22222
 [3,]    3   42  106 0.3962264  17570  165.75472
 [4,]    4   30   89 0.3370787   2880   32.35955
 [5,]    5   23   93 0.2473118 -16760 -180.21505
 [6,]    6   34  100 0.3400000   4970   49.70000
 [7,]    7   37  106 0.3490566   7610   71.79245
 [8,]    8   45  127 0.3543307   8570   67.48031
 [9,]    9   46  131 0.3511450   9330   71.22137
[10,]   10   50  147 0.3401361   3810   25.91837
[11,]   11   59  184 0.3206522  -4230  -22.98913
[12,]   12   75  219 0.3424658   7000   31.96347
[13,]   13   86  254 0.3385827   4870   19.17323
[14,]   14   88  256 0.3437500   9690   37.85156
[15,]   15   89  257 0.3463035  10790   41.98444
[16,]   16   89  257 0.3463035  10790   41.98444
[17,]    0    0    0 0.0000000      0    0.00000
[18,]    0    0    0 0.0000000      0    0.00000
[19,]    0    0    0 0.0000000      0    0.00000
[20,]    0    0    0 0.0000000      0    0.00000
